,Unnamed: 0,Text,Source,label
68,128,6 MO PROB/CCC/F&C $1010/3 DAYS COMM SERVICE/RANDOM TESTING/VIP/,MI,"[{'start': 5, 'end': 9, 'text': '6 MO PROB/CCC/F&C $1010/3 DAYS COMM SERVICE/RANDOM TESTING/VIP/', 'labels': ['PROBATION']}, {'start': 0, 'end': 4, 'text': '6 MO PROB/CCC/F&C $1010/3 DAYS COMM SERVICE/RANDOM TESTING/VIP/', 'labels': ['PROBATION_DURATION']}]"
69,259,FCR $1000 PROB 1Y,MI,"[{'start': 10, 'end': 14, 'text': 'FCR $1000 PROB 1Y', 'labels': ['PROBATION']}, {'start': 15, 'end': 17, 'text': 'FCR $1000 PROB 1Y', 'labels': ['PROBATION_DURATION']}]"
70,142,"2YRS PROB,LAST 90DYS MCJ,$25/MO F/C/R",MI,"[{'start': 21, 'end': 24, 'text': '2YRS PROB,LAST 90DYS MCJ,$25/MO F/C/R', 'labels': ['CONFINEMENT']}, {'start': 10, 'end': 20, 'text': '2YRS PROB,LAST 90DYS MCJ,$25/MO F/C/R', 'labels': ['CONFINEMENT_DURATION']}, {'start': 5, 'end': 9, 'text': '2YRS PROB,LAST 90DYS MCJ,$25/MO F/C/R', 'labels': ['PROBATION']}, {'start': 0, 'end': 4, 'text': '2YRS PROB,LAST 90DYS MCJ,$25/MO F/C/R', 'labels': ['PROBATION_DURATION']}]"
71,121,CONF-330D F/C/R-$2940 PROB-48M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-330D F/C/R-$2940 PROB-48M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 9, 'text': 'CONF-330D F/C/R-$2940 PROB-48M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 22, 'end': 26, 'text': 'CONF-330D F/C/R-$2940 PROB-48M', 'labels': ['PROBATION']}, {'start': 27, 'end': 30, 'text': 'CONF-330D F/C/R-$2940 PROB-48M', 'labels': ['PROBATION_DURATION']}]"
72,141,CONF-3Y-5Y VACATED,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-3Y-5Y VACATED', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 10, 'text': 'CONF-3Y-5Y VACATED', 'labels': ['CONFINEMENT_DURATION']}]"
73,240,F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M,MI,"[{'start': 12, 'end': 16, 'text': 'F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M', 'labels': ['PROBATION']}, {'start': 17, 'end': 19, 'text': 'F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M', 'labels': ['PROBATION_DURATION']}, {'start': 28, 'end': 32, 'text': 'F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M', 'labels': ['CONFINEMENT']}, {'start': 33, 'end': 35, 'text': 'F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 46, 'end': 50, 'text': 'F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M', 'labels': ['CONFINEMENT']}, {'start': 51, 'end': 53, 'text': 'F/C/R-$3293 PROB-2Y PV10/03 CONF-6M PV7/13/05 CONF-6M', 'labels': ['CONFINEMENT_DURATION']}]"
74,268,F/C/R-$5 CONF-10D PROB-1Y3M,MI,"[{'start': 9, 'end': 13, 'text': 'F/C/R-$5 CONF-10D PROB-1Y3M', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 17, 'text': 'F/C/R-$5 CONF-10D PROB-1Y3M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 18, 'end': 22, 'text': 'F/C/R-$5 CONF-10D PROB-1Y3M', 'labels': ['PROBATION']}, {'start': 23, 'end': 27, 'text': 'F/C/R-$5 CONF-10D PROB-1Y3M', 'labels': ['PROBATION_DURATION']}]"
75,145,SEN- 7/06/2004 JAIL- MN 000-002-000 F/C/R-1000 12M PROB,MI,"[{'start': 15, 'end': 19, 'text': 'SEN- 7/06/2004 JAIL- MN 000-002-000 F/C/R-1000 12M PROB', 'labels': ['CONFINEMENT']}, {'start': 21, 'end': 35, 'text': 'SEN- 7/06/2004 JAIL- MN 000-002-000 F/C/R-1000 12M PROB', 'labels': ['CONFINEMENT_DURATION']}, {'start': 51, 'end': 55, 'text': 'SEN- 7/06/2004 JAIL- MN 000-002-000 F/C/R-1000 12M PROB', 'labels': ['PROBATION']}, {'start': 47, 'end': 50, 'text': 'SEN- 7/06/2004 JAIL- MN 000-002-000 F/C/R-1000 12M PROB', 'labels': ['PROBATION_DURATION']}]"
76,244,F/C/R $1500 PROB 2Y,MI,"[{'start': 12, 'end': 16, 'text': 'F/C/R $1500 PROB 2Y', 'labels': ['PROBATION']}, {'start': 17, 'end': 19, 'text': 'F/C/R $1500 PROB 2Y', 'labels': ['PROBATION_DURATION']}]"
77,174,F/C/R-$1173 OR CONF-10D,MI,"[{'start': 15, 'end': 19, 'text': 'F/C/R-$1173 OR CONF-10D', 'labels': ['CONFINEMENT']}, {'start': 20, 'end': 23, 'text': 'F/C/R-$1173 OR CONF-10D', 'labels': ['CONFINEMENT_DURATION']}]"
78,228,CONF 90 DAYS FCR $775 PROB 12/24 MNTHS,MI,"[{'start': 0, 'end': 4, 'text': 'CONF 90 DAYS FCR $775 PROB 12/24 MNTHS', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 12, 'text': 'CONF 90 DAYS FCR $775 PROB 12/24 MNTHS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 22, 'end': 26, 'text': 'CONF 90 DAYS FCR $775 PROB 12/24 MNTHS', 'labels': ['PROBATION']}, {'start': 27, 'end': 38, 'text': 'CONF 90 DAYS FCR $775 PROB 12/24 MNTHS', 'labels': ['PROBATION_DURATION']}]"
79,127,CONF-30D F/C/R-$97,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-30D F/C/R-$97', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-30D F/C/R-$97', 'labels': ['CONFINEMENT_DURATION']}]"
80,155,CONF-15Y TO 50Y F/C/R-$30,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-15Y TO 50Y F/C/R-$30', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 15, 'text': 'CONF-15Y TO 50Y F/C/R-$30', 'labels': ['CONFINEMENT_DURATION']}]"
81,263,CONF-3D F/C/R-$125 PROB-12M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-3D F/C/R-$125 PROB-12M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF-3D F/C/R-$125 PROB-12M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 19, 'end': 23, 'text': 'CONF-3D F/C/R-$125 PROB-12M', 'labels': ['PROBATION']}, {'start': 24, 'end': 27, 'text': 'CONF-3D F/C/R-$125 PROB-12M', 'labels': ['PROBATION_DURATION']}]"
82,175,CONF-93D F/C/R-$150 PROB-24M COMBINED WITH CASE 01003333,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-93D F/C/R-$150 PROB-24M COMBINED WITH CASE 01003333', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-93D F/C/R-$150 PROB-24M COMBINED WITH CASE 01003333', 'labels': ['CONFINEMENT_DURATION']}, {'start': 20, 'end': 24, 'text': 'CONF-93D F/C/R-$150 PROB-24M COMBINED WITH CASE 01003333', 'labels': ['PROBATION']}, {'start': 25, 'end': 28, 'text': 'CONF-93D F/C/R-$150 PROB-24M COMBINED WITH CASE 01003333', 'labels': ['PROBATION_DURATION']}]"
83,193,F/C/R-$250  - ATT HWY SAFETY ALCOHOL PROGRAM,MI,[]
84,123,F/C/R-$100 CONF-3D PROB-6M,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$100 CONF-3D PROB-6M', 'labels': ['CONFINEMENT']}, {'start': 16, 'end': 18, 'text': 'F/C/R-$100 CONF-3D PROB-6M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 19, 'end': 23, 'text': 'F/C/R-$100 CONF-3D PROB-6M', 'labels': ['PROBATION']}, {'start': 24, 'end': 26, 'text': 'F/C/R-$100 CONF-3D PROB-6M', 'labels': ['PROBATION_DURATION']}]"
85,249,DIST PEACE F/C/R-$130,MI,[]
86,257,F/C/R-$588 PROB-540D,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$588 PROB-540D', 'labels': ['PROBATION']}, {'start': 16, 'end': 20, 'text': 'F/C/R-$588 PROB-540D', 'labels': ['PROBATION_DURATION']}]"
87,221,CONF 93D F/C/R $95 PROB 3M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF 93D F/C/R $95 PROB 3M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF 93D F/C/R $95 PROB 3M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 19, 'end': 23, 'text': 'CONF 93D F/C/R $95 PROB 3M', 'labels': ['PROBATION']}, {'start': 24, 'end': 26, 'text': 'CONF 93D F/C/R $95 PROB 3M', 'labels': ['PROBATION_DURATION']}]"
88,231,CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 23, 'end': 27, 'text': 'CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M', 'labels': ['CONFINEMENT']}, {'start': 28, 'end': 32, 'text': 'CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 33, 'end': 37, 'text': 'CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M', 'labels': ['PROBATION']}, {'start': 38, 'end': 41, 'text': 'CONF-1D F/C/R-$1991 OR CONF-365D PROB-12M', 'labels': ['PROBATION_DURATION']}]"
89,198,POSS OF PARAPH POSS OF CS CONF-90D,MI,"[{'start': 26, 'end': 30, 'text': 'POSS OF PARAPH POSS OF CS CONF-90D', 'labels': ['CONFINEMENT']}, {'start': 31, 'end': 34, 'text': 'POSS OF PARAPH POSS OF CS CONF-90D', 'labels': ['CONFINEMENT_DURATION']}]"
90,222,CONF-6M  - WITH CREDIT FOR 4 DAYS,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-6M  - WITH CREDIT FOR 4 DAYS', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF-6M  - WITH CREDIT FOR 4 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
91,212,F/C/R-$452 PROB-1Y,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$452 PROB-1Y', 'labels': ['PROBATION']}, {'start': 16, 'end': 18, 'text': 'F/C/R-$452 PROB-1Y', 'labels': ['PROBATION_DURATION']}]"
92,183,RETAIL FRAUD II,MI,[]
93,119,F/C/R/$420 PROB-12M,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R/$420 PROB-12M', 'labels': ['PROBATION']}, {'start': 16, 'end': 19, 'text': 'F/C/R/$420 PROB-12M', 'labels': ['PROBATION_DURATION']}]"
94,242,F/C/R-$100  - 90 DAYS CONF IF NOT PAID IN 4 MONTHS,MI,"[{'start': 22, 'end': 26, 'text': 'F/C/R-$100  - 90 DAYS CONF IF NOT PAID IN 4 MONTHS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'F/C/R-$100  - 90 DAYS CONF IF NOT PAID IN 4 MONTHS', 'labels': ['CONFINEMENT_DURATION']}]"
95,202,CONF-17D F/C/R-$470 PROB-12M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-17D F/C/R-$470 PROB-12M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-17D F/C/R-$470 PROB-12M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 20, 'end': 24, 'text': 'CONF-17D F/C/R-$470 PROB-12M', 'labels': ['PROBATION']}, {'start': 25, 'end': 28, 'text': 'CONF-17D F/C/R-$470 PROB-12M', 'labels': ['PROBATION_DURATION']}]"
96,255,CONF-1D F/C/R-$530 PROB-540D,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-1D F/C/R-$530 PROB-540D', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF-1D F/C/R-$530 PROB-540D', 'labels': ['CONFINEMENT_DURATION']}, {'start': 19, 'end': 23, 'text': 'CONF-1D F/C/R-$530 PROB-540D', 'labels': ['PROBATION']}, {'start': 24, 'end': 28, 'text': 'CONF-1D F/C/R-$530 PROB-540D', 'labels': ['PROBATION_DURATION']}]"
97,190,RESIST & OPPOSE POL OFF CONF-5D,MI,"[{'start': 24, 'end': 28, 'text': 'RESIST & OPPOSE POL OFF CONF-5D', 'labels': ['CONFINEMENT']}, {'start': 29, 'end': 31, 'text': 'RESIST & OPPOSE POL OFF CONF-5D', 'labels': ['CONFINEMENT_DURATION']}]"
98,254,F/C/R/$915 OR 45D PROB 12M LIC-REV,MI,"[{'start': 18, 'end': 22, 'text': 'F/C/R/$915 OR 45D PROB 12M LIC-REV', 'labels': ['PROBATION']}, {'start': 14, 'end': 17, 'text': 'F/C/R/$915 OR 45D PROB 12M LIC-REV', 'labels': ['PROBATION_DURATION']}]"
99,168,CONF-12M F/C/R-$570 PROB-24M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-12M F/C/R-$570 PROB-24M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-12M F/C/R-$570 PROB-24M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 20, 'end': 24, 'text': 'CONF-12M F/C/R-$570 PROB-24M', 'labels': ['PROBATION']}, {'start': 25, 'end': 28, 'text': 'CONF-12M F/C/R-$570 PROB-24M', 'labels': ['PROBATION_DURATION']}]"
100,124,F/C/R-$109 OR 3D,MI,"[{'start': 14, 'end': 16, 'text': 'F/C/R-$109 OR 3D', 'labels': ['CONFINEMENT_DURATION']}]"
101,258,000Y018M000D - 005Y000M STATE PRISON F/C/R 000000,MI,"[{'start': 24, 'end': 36, 'text': '000Y018M000D - 005Y000M STATE PRISON F/C/R 000000', 'labels': ['CONFINEMENT']}, {'start': 0, 'end': 23, 'text': '000Y018M000D - 005Y000M STATE PRISON F/C/R 000000', 'labels': ['CONFINEMENT_DURATION']}]"
102,261,SEN- 3/02/98 JAIL- MN 000-000-120 MX 000-000-120 F/C/R-500 24M PROB,MI,"[{'start': 13, 'end': 17, 'text': 'SEN- 3/02/98 JAIL- MN 000-000-120 MX 000-000-120 F/C/R-500 24M PROB', 'labels': ['CONFINEMENT']}, {'start': 19, 'end': 48, 'text': 'SEN- 3/02/98 JAIL- MN 000-000-120 MX 000-000-120 F/C/R-500 24M PROB', 'labels': ['CONFINEMENT_DURATION']}, {'start': 63, 'end': 67, 'text': 'SEN- 3/02/98 JAIL- MN 000-000-120 MX 000-000-120 F/C/R-500 24M PROB', 'labels': ['PROBATION']}, {'start': 59, 'end': 62, 'text': 'SEN- 3/02/98 JAIL- MN 000-000-120 MX 000-000-120 F/C/R-500 24M PROB', 'labels': ['PROBATION_DURATION']}]"
103,196,F/C/R-$170 PROB-1Y  - COUNSELING PROGRAM,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$170 PROB-1Y  - COUNSELING PROGRAM', 'labels': ['PROBATION']}, {'start': 16, 'end': 18, 'text': 'F/C/R-$170 PROB-1Y  - COUNSELING PROGRAM', 'labels': ['PROBATION_DURATION']}]"
104,162,SEN- 9/30/2005 JAIL- MN 000-004-000 F/C/R-2000 30M PROB,MI,"[{'start': 15, 'end': 19, 'text': 'SEN- 9/30/2005 JAIL- MN 000-004-000 F/C/R-2000 30M PROB', 'labels': ['CONFINEMENT']}, {'start': 21, 'end': 35, 'text': 'SEN- 9/30/2005 JAIL- MN 000-004-000 F/C/R-2000 30M PROB', 'labels': ['CONFINEMENT_DURATION']}, {'start': 51, 'end': 55, 'text': 'SEN- 9/30/2005 JAIL- MN 000-004-000 F/C/R-2000 30M PROB', 'labels': ['PROBATION']}, {'start': 47, 'end': 50, 'text': 'SEN- 9/30/2005 JAIL- MN 000-004-000 F/C/R-2000 30M PROB', 'labels': ['PROBATION_DURATION']}]"
105,146,SEN- 7/03/2003 PRISON- MN 000-018-000 MX 000-030-000 F/C/R-2479,MI,"[{'start': 15, 'end': 21, 'text': 'SEN- 7/03/2003 PRISON- MN 000-018-000 MX 000-030-000 F/C/R-2479', 'labels': ['CONFINEMENT']}, {'start': 23, 'end': 52, 'text': 'SEN- 7/03/2003 PRISON- MN 000-018-000 MX 000-030-000 F/C/R-2479', 'labels': ['CONFINEMENT_DURATION']}]"
106,248,PLACED ON DIVERSION PROGRAM DISCH 033080,MI,[]
107,232,F/C $85,MI,[]
108,233,CONF 1D F/C/R/$370 OR 3D PROB 12M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF 1D F/C/R/$370 OR 3D PROB 12M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF 1D F/C/R/$370 OR 3D PROB 12M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 25, 'end': 29, 'text': 'CONF 1D F/C/R/$370 OR 3D PROB 12M', 'labels': ['PROBATION']}, {'start': 30, 'end': 33, 'text': 'CONF 1D F/C/R/$370 OR 3D PROB 12M', 'labels': ['PROBATION_DURATION']}, {'start': 22, 'end': 24, 'text': 'CONF 1D F/C/R/$370 OR 3D PROB 12M', 'labels': ['CONFINEMENT_DURATION']}]"
109,195,F/C/R-$100 CONF-70D TO 2Y,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$100 CONF-70D TO 2Y', 'labels': ['CONFINEMENT']}, {'start': 16, 'end': 25, 'text': 'F/C/R-$100 CONF-70D TO 2Y', 'labels': ['CONFINEMENT_DURATION']}]"
110,220,CONF-90D  - TO COOPERATE WITH DRUG PROGRAM,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-90D  - TO COOPERATE WITH DRUG PROGRAM', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-90D  - TO COOPERATE WITH DRUG PROGRAM', 'labels': ['CONFINEMENT_DURATION']}]"
111,215,CONF-75D F/C/R-$255 OR CONF-10D,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-75D F/C/R-$255 OR CONF-10D', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-75D F/C/R-$255 OR CONF-10D', 'labels': ['CONFINEMENT_DURATION']}, {'start': 23, 'end': 27, 'text': 'CONF-75D F/C/R-$255 OR CONF-10D', 'labels': ['CONFINEMENT']}, {'start': 28, 'end': 31, 'text': 'CONF-75D F/C/R-$255 OR CONF-10D', 'labels': ['CONFINEMENT_DURATION']}]"
112,150,SEN- 6/07/1999 PRISON- MN 003-000-000 MX 014-000-000 CONCURRENT,MI,"[{'start': 15, 'end': 21, 'text': 'SEN- 6/07/1999 PRISON- MN 003-000-000 MX 014-000-000 CONCURRENT', 'labels': ['CONFINEMENT']}, {'start': 23, 'end': 52, 'text': 'SEN- 6/07/1999 PRISON- MN 003-000-000 MX 014-000-000 CONCURRENT', 'labels': ['CONFINEMENT_DURATION']}]"
113,194,PROB 12M F/C/R/$490 02/22/01 PV F/C/R/$752 PROB 12M,MI,"[{'start': 0, 'end': 4, 'text': 'PROB 12M F/C/R/$490 02/22/01 PV F/C/R/$752 PROB 12M', 'labels': ['PROBATION']}, {'start': 5, 'end': 8, 'text': 'PROB 12M F/C/R/$490 02/22/01 PV F/C/R/$752 PROB 12M', 'labels': ['PROBATION_DURATION']}, {'start': 43, 'end': 47, 'text': 'PROB 12M F/C/R/$490 02/22/01 PV F/C/R/$752 PROB 12M', 'labels': ['PROBATION']}, {'start': 48, 'end': 51, 'text': 'PROB 12M F/C/R/$490 02/22/01 PV F/C/R/$752 PROB 12M', 'labels': ['PROBATION']}]"
114,182,PROB VIOL SEN- 5/13/97 PRISON- MN 003-000-000 MX 005-000-000 CONCURRETN F/C/R-1300,MI,"[{'start': 23, 'end': 29, 'text': 'PROB VIOL SEN- 5/13/97 PRISON- MN 003-000-000 MX 005-000-000 CONCURRETN F/C/R-1300', 'labels': ['CONFINEMENT']}, {'start': 31, 'end': 60, 'text': 'PROB VIOL SEN- 5/13/97 PRISON- MN 003-000-000 MX 005-000-000 CONCURRETN F/C/R-1300', 'labels': ['CONFINEMENT_DURATION']}]"
115,157,PROB-1Y F/C/R-200 CONF-60D,MI,"[{'start': 0, 'end': 4, 'text': 'PROB-1Y F/C/R-200 CONF-60D', 'labels': ['PROBATION']}, {'start': 5, 'end': 7, 'text': 'PROB-1Y F/C/R-200 CONF-60D', 'labels': ['PROBATION_DURATION']}, {'start': 18, 'end': 22, 'text': 'PROB-1Y F/C/R-200 CONF-60D', 'labels': ['CONFINEMENT']}, {'start': 23, 'end': 26, 'text': 'PROB-1Y F/C/R-200 CONF-60D', 'labels': ['CONFINEMENT_DURATION']}]"
116,224,"18MOS PROB, $40/MO FCR",MI,"[{'start': 6, 'end': 10, 'text': '18MOS PROB, $40/MO FCR', 'labels': ['PROBATION']}, {'start': 0, 'end': 5, 'text': '18MOS PROB, $40/MO FCR', 'labels': ['PROBATION_DURATION']}]"
117,170,CONF 1D FCR$500,MI,"[{'start': 0, 'end': 4, 'text': 'CONF 1D FCR$500', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF 1D FCR$500', 'labels': ['CONFINEMENT_DURATION']}]"
118,218,F/C/R-$547 PROB-18M (PROC APP SET-ASIDE-CONVREPORT SENT 6-21-05) APP DENIED 07-22-05,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$547 PROB-18M (PROC APP SET-ASIDE-CONVREPORT SENT 6-21-05) APP DENIED 07-22-05', 'labels': ['PROBATION']}, {'start': 16, 'end': 19, 'text': 'F/C/R-$547 PROB-18M (PROC APP SET-ASIDE-CONVREPORT SENT 6-21-05) APP DENIED 07-22-05', 'labels': ['PROBATION_DURATION']}]"
119,132,2Y0M0D TO 5Y0M,MI,"[{'start': 0, 'end': 14, 'text': '2Y0M0D TO 5Y0M', 'labels': ['CONFINEMENT_DURATION']}]"
120,171,F/C/R-$19 PROB-90D,MI,"[{'start': 10, 'end': 14, 'text': 'F/C/R-$19 PROB-90D', 'labels': ['PROBATION']}, {'start': 15, 'end': 18, 'text': 'F/C/R-$19 PROB-90D', 'labels': ['PROBATION_DURATION']}]"
121,126,CONF-61D F/C/R-$730,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-61D F/C/R-$730', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-61D F/C/R-$730', 'labels': ['CONFINEMENT_DURATION']}]"
122,204,CONF-50D F/C/R-$640 PROB-1Y,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-50D F/C/R-$640 PROB-1Y', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-50D F/C/R-$640 PROB-1Y', 'labels': ['CONFINEMENT_DURATION']}, {'start': 20, 'end': 24, 'text': 'CONF-50D F/C/R-$640 PROB-1Y', 'labels': ['PROBATION']}, {'start': 25, 'end': 27, 'text': 'CONF-50D F/C/R-$640 PROB-1Y', 'labels': ['PROBATION_DURATION']}]"
123,209,PROB-VIOLATED CONF-210D PROB-REVOKED,MI,"[{'start': 14, 'end': 18, 'text': 'PROB-VIOLATED CONF-210D PROB-REVOKED', 'labels': ['CONFINEMENT']}, {'start': 19, 'end': 23, 'text': 'PROB-VIOLATED CONF-210D PROB-REVOKED', 'labels': ['CONFINEMENT_DURATION']}]"
124,262,F/C/R-$50  - $1 PER WK MAKE RESTITUTION,MI,[]
125,252,CONF-45D F/C/R $1170 PROB-24M,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-45D F/C/R $1170 PROB-24M', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 8, 'text': 'CONF-45D F/C/R $1170 PROB-24M', 'labels': ['CONFINEMENT_DURATION']}, {'start': 21, 'end': 25, 'text': 'CONF-45D F/C/R $1170 PROB-24M', 'labels': ['PROBATION']}, {'start': 26, 'end': 29, 'text': 'CONF-45D F/C/R $1170 PROB-24M', 'labels': ['PROBATION_DURATION']}]"
126,129,F/C/R-$587 PROB-2Y,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$587 PROB-2Y', 'labels': ['PROBATION']}, {'start': 16, 'end': 18, 'text': 'F/C/R-$587 PROB-2Y', 'labels': ['PROBATION_DURATION']}]"
127,213,PROB-1Y  - $15 PER MON,MI,"[{'start': 0, 'end': 4, 'text': 'PROB-1Y  - $15 PER MON', 'labels': ['PROBATION']}, {'start': 5, 'end': 7, 'text': 'PROB-1Y  - $15 PER MON', 'labels': ['PROBATION_DURATION']}]"
128,152,CONF 150D,MI,"[{'start': 0, 'end': 4, 'text': 'CONF 150D', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 9, 'text': 'CONF 150D', 'labels': ['CONFINEMENT_DURATION']}]"
129,227,CONSUMING ALCOHOL IN A PARK F/C/R-$125 OR CONF-15D,MI,"[{'start': 42, 'end': 46, 'text': 'CONSUMING ALCOHOL IN A PARK F/C/R-$125 OR CONF-15D', 'labels': ['CONFINEMENT']}, {'start': 47, 'end': 50, 'text': 'CONSUMING ALCOHOL IN A PARK F/C/R-$125 OR CONF-15D', 'labels': ['CONFINEMENT_DURATION']}]"
130,164,CONF 1DAY FCR $494,MI,"[{'start': 0, 'end': 4, 'text': 'CONF 1DAY FCR $494', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 9, 'text': 'CONF 1DAY FCR $494', 'labels': ['CONFINEMENT_DURATION']}]"
131,230,F/C/R-$474 CONF-90D,MI,"[{'start': 11, 'end': 15, 'text': 'F/C/R-$474 CONF-90D', 'labels': ['CONFINEMENT']}, {'start': 16, 'end': 19, 'text': 'F/C/R-$474 CONF-90D', 'labels': ['CONFINEMENT_DURATION']}]"
132,137,CONF-8D PROB-1Y,MI,"[{'start': 0, 'end': 4, 'text': 'CONF-8D PROB-1Y', 'labels': ['CONFINEMENT']}, {'start': 5, 'end': 7, 'text': 'CONF-8D PROB-1Y', 'labels': ['CONFINEMENT_DURATION']}, {'start': 8, 'end': 12, 'text': 'CONF-8D PROB-1Y', 'labels': ['PROBATION']}, {'start': 13, 'end': 15, 'text': 'CONF-8D PROB-1Y', 'labels': ['PROBATION_DURATION']}]"
133,166,F/C/R-$55 PROB-6M  - RESTITUTION,MI,"[{'start': 10, 'end': 14, 'text': 'F/C/R-$55 PROB-6M  - RESTITUTION', 'labels': ['PROBATION']}, {'start': 15, 'end': 17, 'text': 'F/C/R-$55 PROB-6M  - RESTITUTION', 'labels': ['PROBATION_DURATION']}]"
134,134,F/C/R-$215 PROB-2Y  - OR 15 DAYS,MI,"[{'start': 25, 'end': 32, 'text': 'F/C/R-$215 PROB-2Y  - OR 15 DAYS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 11, 'end': 15, 'text': 'F/C/R-$215 PROB-2Y  - OR 15 DAYS', 'labels': ['PROBATION']}, {'start': 16, 'end': 18, 'text': 'F/C/R-$215 PROB-2Y  - OR 15 DAYS', 'labels': ['PROBATION_DURATION']}]"
